Date,Open,High,Low,Close,Volume,Adj Close
2004-05-17,302.00,312.00,280.00,305.17,5700,205.97
2004-05-10,307.63,311.50,285.48,301.23,7300,203.31
2004-05-03,326.33,333.00,307.63,307.63,000,207.63
2004-04-26,343.50,346.13,324.00,326.33,000,220.25
2004-04-19,345.53,354.00,332.61,335.68,16500,226.56
2004-04-12,327.32,363.00,327.32,345.53,000,233.21
2004-04-05,317.50,334.67,305.17,327.32,20400,220.91
2004-03-29,341.50,342.63,300.00,312.55,40500,210.95
2004-03-22,360.50,363.00,337.16,337.16,000,227.56
2004-03-15,350.00,362.00,339.62,353.40,000,238.52
2004-03-08,356.50,359.00,331.25,332.24,000,224.24
2004-03-01,366.50,371.75,349.46,350.45,000,236.53
2004-02-23,371.50,377.00,347.50,360.79,28200,243.50
2004-02-16,371.50,383.00,365.00,365.71,000,246.83
2004-02-09,379.00,381.50,358.82,365.71,20200,246.83
2004-02-02,371.50,387.00,360.29,368.17,35900,248.49
2004-01-26,400.00,403.90,366.69,366.69,000,247.49
2004-01-19,408.50,411.13,393.00,393.76,000,265.76
2004-01-12,395.00,412.00,387.00,399.67,000,269.75
2004-01-05,382.50,398.90,369.15,390.81,30300,263.77
2003-12-29,376.00,405.00,370.14,382.93,000,258.45
2003-12-22,367.00,370.00,360.29,361.28,000,243.84
2003-12-15,361.50,370.90,356.36,361.28,000,243.84
2003-12-08,356.50,364.12,344.00,354.39,000,239.18
2003-12-01,366.50,377.00,350.00,359.31,000,239.44
2003-11-24,346.50,375.00,342.88,355.86,000,237.14
2003-11-17,335.68,352.00,327.87,341.10,000,227.30
2003-11-10,337.50,350.75,332.24,335.68,000,223.69
2003-11-03,328.00,343.00,311.57,333.22,000,222.05
2003-10-27,302.50,329.00,297.78,321.41,000,214.18
2003-10-20,319.00,320.00,287.00,297.78,000,198.44
2003-10-13,328.50,332.00,316.49,316.49,000,210.90
2003-10-06,327.50,337.00,321.90,323.38,17200,215.49
2003-09-29,306.50,327.00,301.72,317.47,000,211.56
2003-09-22,311.50,325.00,300.00,301.72,000,201.06
2003-09-15,260.50,309.10,253.98,302.70,000,201.72
2003-09-08,259.39,262.84,238.23,256.44,72300,170.89
2003-09-01,261.85,280.00,260.38,260.87,000,173.84
2003-08-25,277.11,284.93,260.87,260.87,000,173.84
2003-08-18,276.13,299.95,273.17,277.11,000,184.66
2003-08-11,243.15,283.00,243.50,275.14,49800,183.35
2003-08-04,228.70,248.93,225.92,241.67,000,161.05
2003-07-28,222.38,225.00,214.11,218.05,000,145.30
2003-07-21,224.38,225.00,214.60,217.06,4100,144.65
2003-07-14,225.00,232.00,216.57,217.06,000,144.65
2003-07-07,201.28,227.00,198.00,216.57,000,144.32
2003-06-30,207.22,213.00,195.90,195.90,41200,130.54
2003-06-23,194.91,207.84,187.00,200.33,17300,133.49
2003-06-16,218.55,222.78,203.00,206.23,000,135.07
2003-06-09,220.55,225.00,217.06,217.06,000,142.16
2003-06-02,209.55,226.00,200.00,219.03,000,143.45
2003-05-26,183.59,212.00,183.59,207.71,000,136.04
2003-05-19,200.00,200.94,180.00,183.59,000,120.24
2003-05-12,191.00,197.80,187.04,194.91,13700,127.66
2003-05-05,187.53,193.00,185.07,187.04,3700,122.50
2003-04-28,186.70,195.00,185.56,187.53,2300,122.82
2003-04-21,175.72,190.00,175.72,182.12,000,119.28
2003-04-14,178.77,184.12,174.24,175.72,5300,115.09
2003-04-07,171.55,190.00,168.00,178.67,000,117.02
2003-03-31,171.00,174.00,166.00,166.37,000,108.96
2003-03-24,174.50,179.00,165.38,169.81,5400,111.22
2003-03-17,159.48,178.13,153.52,169.81,000,111.22
2003-03-10,157.00,161.50,151.37,154.06,000,100.90
2003-03-03,156.82,166.48,155.96,156.52,000,102.51
2003-02-24,153.80,162.00,152.00,156.03,000,102.19
2003-02-17,158.13,159.00,151.11,151.11,000,98.97
2003-02-10,149.14,157.00,146.68,153.07,2300,100.26
2003-02-03,136.96,152.00,136.96,146.18,000,95.74
2003-01-27,145.52,149.45,132.90,132.90,000,87.04
2003-01-20,145.20,155.00,142.74,149.14,15000,97.68
2003-01-13,166.20,171.13,155.87,157.01,000,102.84
2003-01-06,157.01,174.93,153.57,167.84,17800,109.93
2002-12-30,157.00,167.28,150.00,163.90,000,107.35
2002-12-23,148.82,157.00,148.15,151.11,000,98.97
2002-12-16,148.98,155.00,145.00,148.15,000,97.03
2002-12-09,133.87,157.51,131.75,149.14,000,96.04
2002-12-02,133.39,143.13,130.93,136.34,7000,87.80
2002-11-25,148.00,152.00,128.96,138.31,13700,89.07
2002-11-18,143.23,154.00,132.90,147.66,12700,95.09
2002-11-11,136.38,137.00,132.00,132.40,000,85.26
2002-11-04,118.75,138.65,118.75,132.40,000,85.26
2002-10-28,126.23,130.00,116.85,119.61,000,77.02
2002-10-21,116.00,137.22,116.00,121.57,27200,78.29
2002-10-14,121.50,124.25,111.00,112.22,000,72.27
2002-10-07,119.50,129.00,115.67,121.57,000,78.29
2002-09-30,109.25,115.67,102.38,115.67,4500,74.49
2002-09-23,103.36,111.25,100.00,106.81,000,68.78
2002-09-16,105.75,112.22,100.00,103.36,4800,66.56
2002-09-09,105.82,112.00,103.48,106.81,12500,68.78
2002-09-02,120.00,122.00,110.50,112.22,000,72.27
2002-08-26,121.57,128.25,117.95,119.61,6100,77.02
2002-08-19,119.61,129.20,116.16,121.57,7100,78.29
2002-08-12,110.00,117.50,106.32,113.70,000,73.22
2002-08-05,103.20,112.00,98.50,107.79,000,69.42
2002-07-29,103.20,107.00,103.00,103.36,39800,66.56
2002-07-22,105.75,112.00,100.41,103.36,4200,66.56
2002-07-15,104.84,112.71,101.39,107.79,33200,69.42
2002-07-08,111.73,122.00,108.29,110.75,13000,71.32
2002-07-01,102.60,119.00,100.41,113.70,4300,73.22
2002-06-24,108.25,109.25,95.50,103.86,3200,66.88
2002-06-17,109.25,113.30,103.36,105.33,6500,67.83
2002-06-10,111.30,114.25,103.75,104.35,000,65.65
2002-06-03,108.29,110.00,105.00,106.81,000,67.20
2002-05-27,117.20,119.60,100.41,108.29,000,68.13
2002-05-20,118.00,124.00,105.09,112.71,17800,70.92
2002-05-13,97.46,119.00,95.00,113.70,000,71.54
2002-05-06,99.43,103.25,98.00,98.93,000,62.25
2002-04-29,102.40,103.25,96.47,99.43,9300,62.56
2002-04-22,95.50,112.00,95.50,98.93,4500,62.25
2002-04-15,96.00,99.50,91.40,95.98,000,60.39
2002-04-08,101.25,102.00,88.60,92.04,000,57.91
2002-04-01,91.55,102.00,91.55,96.96,000,61.01
2002-03-25,99.50,100.00,91.55,91.55,3700,57.60
2002-03-18,99.25,100.00,90.00,95.98,000,60.39
2002-03-11,95.98,100.00,92.29,95.00,5500,59.77
2002-03-04,94.01,100.00,89.09,95.98,60600,60.39
2002-02-25,86.50,101.25,83.50,94.01,000,59.15
2002-02-18,89.00,90.00,80.00,83.68,5400,52.65
2002-02-11,83.75,92.00,83.68,85.15,5000,53.57
2002-02-04,83.00,89.50,79.74,85.15,6700,53.57
2002-01-28,81.50,90.00,81.00,84.17,000,52.96
2002-01-21,86.75,92.00,83.00,85.15,000,53.57
2002-01-14,99.80,100.00,88.00,88.11,23300,55.43
2002-01-07,104.00,104.50,94.00,97.46,000,61.32
2001-12-31,97.40,105.00,93.00,99.92,000,62.87
2001-12-24,93.00,99.25,93.00,95.00,100,59.77
2001-12-17,99.20,100.00,93.75,94.01,17700,59.15
2001-12-10,99.75,105.00,93.70,95.00,000,59.77
2001-12-03,95.00,102.00,88.50,95.98,000,60.39
2001-11-26,100.60,108.25,95.00,95.98,000,60.39
2001-11-19,105.33,106.30,98.70,100.90,52400,63.48
2001-11-12,102.00,116.25,98.50,103.86,000,65.34
2001-11-05,96.25,113.25,85.00,99.43,24300,61.39
2001-10-29,92.75,92.75,80.00,87.12,000,53.79
2001-10-22,94.25,94.30,86.00,90.57,000,55.92
2001-10-15,92.00,95.00,87.12,90.07,000,55.62
2001-10-08,73.00,91.50,73.00,88.11,000,54.40
2001-10-01,73.00,80.00,71.75,74.32,000,45.89
2001-09-24,76.25,79.00,68.75,70.39,000,43.46
2001-09-17,75.50,77.75,57.50,67.43,000,41.64
2001-09-10,89.50,89.50,66.00,77.28,000,47.71
2001-09-03,75.00,99.00,63.75,90.07,000,55.62
2001-08-27,95.00,100.00,75.00,76.29,000,47.11
2001-08-20,102.75,103.30,93.00,95.00,000,58.65
2001-08-13,95.75,103.50,95.50,98.93,000,61.09
2001-08-06,105.60,110.00,95.00,96.96,000,59.87
2001-07-30,103.36,107.30,103.36,105.82,21700,65.34
2001-07-23,115.18,115.18,105.82,105.82,16100,65.34
2001-07-16,123.05,124.53,119.61,119.61,127300,73.85
2001-07-09,115.67,120.59,115.67,119.11,33300,73.55
2001-07-02,121.57,121.57,110.25,110.25,59400,68.08
2001-06-25,126.00,126.99,120.10,120.10,49400,74.15
2001-06-18,128.96,128.96,122.56,126.50,49700,78.10
2001-06-11,130.43,130.43,116.16,116.16,42500,70.85
2001-06-04,132.90,132.90,132.90,132.90,140500,81.06
2001-05-28,147.66,147.66,131.42,131.42,93600,80.15
2001-05-21,151.11,158.00,147.66,147.66,56000,90.06
2001-05-14,161.44,164.40,158.49,158.49,56700,96.67
2001-05-07,146.18,163.41,146.18,154.55,57800,94.26
2001-04-30,137.82,146.18,137.82,146.18,18400,89.16
2001-04-23,137.82,137.82,135.36,137.82,12000,84.06
2001-04-16,136.34,137.82,129.94,137.82,22700,84.06
2001-04-09,123.05,136.34,123.05,136.34,12100,83.16
2001-04-02,132.90,132.90,125.02,126.50,18900,77.15
2001-03-26,133.88,144.71,130.43,132.90,74600,81.06
2001-03-19,120.10,125.51,119.61,122.07,64700,74.45
2001-03-12,112.71,115.18,110.75,115.18,60200,70.25
2001-03-05,117.14,118.13,114.68,114.68,23800,69.95
2001-02-26,114.68,118.13,114.68,117.14,48600,71.45
2001-02-19,115.67,116.65,113.21,113.21,102200,69.05
2001-02-12,117.14,117.14,92.04,92.04,37600,56.14
2001-02-05,126.99,126.99,122.07,122.07,17800,74.45
2001-01-29,127.97,127.97,124.53,126.99,44700,77.45
2001-01-22,152.58,152.58,132.90,132.90,30900,81.06
2001-01-15,162.43,162.43,152.58,152.58,35300,93.06
2001-01-08,145.20,162.43,145.20,162.43,102200,99.07
2001-01-01,164.89,164.89,146.68,146.68,98800,89.46
2000-12-25,162.43,164.89,162.43,164.89,3700,100.57
2000-12-18,164.89,164.89,160.95,162.43,227000,99.07
2000-12-11,148.65,169.81,148.65,168.83,532900,102.97
2000-12-04,134.37,142.74,134.37,142.74,47300,87.06
2000-11-27,135.85,135.85,131.91,132.90,21900,81.06
2000-11-20,135.85,135.85,135.85,135.85,10700,82.86
2000-11-13,136.83,136.83,136.83,136.83,22700,83.15
2000-11-06,130.43,138.80,130.43,138.80,155600,84.35
2000-10-30,134.86,134.86,132.90,132.90,13500,80.76
2000-10-23,142.25,142.25,131.42,136.83,61900,83.15
2000-10-16,161.44,161.44,150.12,151.60,23700,92.13
2000-10-09,169.81,170.79,165.38,165.38,30300,100.50
2000-10-02,191.96,191.96,172.76,172.76,16700,104.99
2000-09-25,193.44,193.44,193.44,193.44,7400,117.55
2000-09-18,205.25,205.25,190.98,190.98,9700,116.05
2000-09-11,205.25,205.25,188.51,205.25,38100,124.73
2000-09-04,208.20,209.19,205.25,205.25,62300,124.73
2000-08-28,179.65,199.34,179.65,199.34,126800,121.14
2000-08-21,181.13,181.13,179.65,179.65,14200,109.17
2000-08-14,179.65,181.13,179.65,181.13,20300,110.07
2000-08-07,179.65,180.64,179.65,179.65,20400,109.17
2000-07-31,184.58,184.58,176.21,176.21,31500,107.08
2000-07-26,208.20,208.20,195.90,195.90,239000,119.04
